creative_id,campaign_id,advertiser_id,advertiser_name,app_name,vertical,objective,format,language,asset_file,overall_ctr,overall_cvr,overall_ipm,overall_roas,total_impressions,total_clicks,total_conversions,total_spend_usd,total_revenue_usd,overall_ctr_pct_contextual,overall_cvr_pct_contextual,overall_ipm_pct_contextual,overall_roas_pct_contextual,overall_ctr_pct_global,overall_cvr_pct_global,overall_ipm_pct_global,overall_roas_pct_global,performance_score_contextual,performance_score_global,performance_score_final,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,readability_score_pct_contextual,brand_visibility_score_pct_contextual,clutter_score_pct_contextual,novelty_score_pct_contextual,motion_score_pct_contextual,readability_score_pct_global,brand_visibility_score_pct_global,clutter_score_pct_global,novelty_score_pct_global,motion_score_pct_global,creative_quality_score_contextual,creative_quality_score_global,creative_quality_score_final,total_impressions_confidence_score,total_clicks_confidence_score,total_conversions_confidence_score,total_days_active_confidence_score,confidence_score_final,ctr_decay_pct,cvr_decay_pct,ctr_decay_health_score,cvr_decay_health_score,health_score_final,creative_status,fatigue_day,total_days_active,first_7d_ctr,last_7d_ctr,first_7d_cvr,last_7d_cvr,peak_rolling_ctr_5,width,height,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score,primary_theme,target_age_segment,target_os,countries,start_date,end_date,daily_budget_usd,kpi_goal,hq_region,overall_ctr_context_level,overall_cvr_context_level,overall_ipm_context_level,overall_roas_context_level,brand_visibility_score_context_level,readability_score_context_level,clutter_score_context_level,novelty_score_context_level,motion_score_context_level
500893,20148,1004,SnapMeal,SnapMeal Express,food_delivery,order,interstitial,en,assets/creative_500893.png,0.0055336309352165,0.0837274478892976,0.4633167957669517,1.4831711055693542,4126766,22836,1912,23851.24,35375.47,0.6170212765957447,0.2553191489361702,0.5319148936170213,0.2978723404255319,0.6027777777777777,0.4222222222222222,0.612037037037037,0.1574074074074074,0.43297872340425525,0.47180555555555553,0.44074408983451535,0.99,0.409,0.383,0.433,0.386,0.9787234042553191,0.1702127659574468,0.6808510638297872,0.3191489361702128,0.46808510638297873,0.9699074074074074,0.11388888888888889,0.5962962962962963,0.22592592592592592,0.2800925925925926,0.43936170212765957,0.41986111111111113,0.4354615839243499,0.9445397059846884,0.9402485215014784,0.8668942081562564,0.955469903906914,0.9246020453028893,-0.8584992137440253,-0.1851383782679738,0.14150078625597473,0.8148616217320261,0.4445131622201979,stable,,49,0.0123269209192673,0.0017442690021915,0.0868516284680337,0.0707720588235294,0.0127335297067656,360,640,2026-01-27,food-closeup,discover,Book now,Hungry? We got you,Late-night deals available,orange,calm,8,0.605,49,1,2,0,1,0,0,148544,739763,9119,792,623757,1088,77,0.4574074074074074,discount,35-44,iOS,DE|UK|ES,2026-01-18,2026-03-28,2701,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500894,20149,1005,MoonScreen,MoonScreen Box,entertainment,signup,interstitial,es,assets/creative_500894.png,0.0062706993581091,0.084734273318872,0.5313431533104946,2.561626982035297,3528793,22128,1875,16694.96,42766.26,0.9285714285714286,0.16666666666666666,0.8095238095238095,0.9285714285714286,0.7435185185185185,0.43425925925925923,0.7083333333333334,0.5675925925925925,0.6964285714285714,0.6187037037037038,0.6808835978835979,0.713,0.411,0.522,0.877,0.359,0.21428571428571427,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.023809523809523808,0.1837962962962963,0.11574074074074074,0.8833333333333333,0.8981481481481481,0.24259259259259258,0.2964285714285714,0.21756944444444445,0.280656746031746,0.9348333825529657,0.9372980531882257,0.8646535764668203,0.9351048350486648,0.9179181713150293,-0.7266384583384933,-0.0826468041581641,0.2733615416615067,0.9173531958418359,0.5631577860426549,stable,,45,0.0094269190418987,0.0025769571224116,0.089237121141034,0.0818619582664526,0.0096676745782254,360,640,2026-01-21,celebrity,trending,Order now,Exclusive tonight,Start free today,purple,adventurous,5,0.458,45,2,2,0,0,0,1,330187,1130486,10657,951,483516,1246,102,0.6731481481481482,trailer,35-44,Both,ES|BR|CA,2026-01-18,2026-03-06,1741,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500895,20149,1005,MoonScreen,MoonScreen Box,entertainment,signup,native,pt,assets/creative_500895.png,0.0050095375933114,0.0881941928471611,0.4418121245796108,2.6594474764782743,3856843,19321,1704,14502.55,38568.77,0.7058823529411765,0.20588235294117646,0.6176470588235294,0.7647058823529411,0.47129629629629627,0.48518518518518516,0.5740740740740741,0.5842592592592593,0.5617647058823529,0.5333333333333333,0.5560784313725491,0.755,0.405,0.565,0.612,0.79,0.38235294117647056,0.29411764705882354,0.9117647058823529,0.17647058823529413,0.6470588235294118,0.2967592592592593,0.10972222222222222,0.9287037037037037,0.5175925925925926,0.8037037037037037,0.27058823529411763,0.22236111111111112,0.2609428104575163,0.9403452975280202,0.9245900110618727,0.8536887498921146,0.9242479660442865,0.9139374724283202,-0.7960600902238255,-0.1316731092400103,0.2039399097761745,0.8683268907599897,0.5029140512188913,stable,,43,0.0086798969932121,0.0017701774096621,0.0903038763019435,0.0784132841328413,0.0089347490246794,320,320,2026-01-23,ugc,exclusive,Book now,A new season drops,New hits every week,orange,premium,0,0.278,20,2,1,0,0,0,1,185041,1072939,9313,841,612368,1084,85,0.54320987654321,trailer,35-44,Both,ES|BR|CA,2026-01-18,2026-03-06,1741,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500896,20149,1005,MoonScreen,MoonScreen Box,entertainment,signup,native,pt,assets/creative_500896.png,0.005874077858987,0.090547263681592,0.5318816767839031,3.113788128722455,3250723,19095,1729,12469.93,38828.72,0.9411764705882353,0.4117647058823529,0.8529411764705882,0.9117647058823529,0.6731481481481482,0.5342592592592592,0.7092592592592593,0.6425925925925926,0.7720588235294117,0.6449537037037036,0.7466377995642701,0.739,0.53,0.37,0.532,0.685,0.3235294117647059,0.5294117647058824,0.6764705882352942,0.11764705882352941,0.35294117647058826,0.24953703703703703,0.31805555555555554,0.5717592592592593,0.3837962962962963,0.7138888888888889,0.3764705882352941,0.354837962962963,0.37214406318082793,0.9297440166843307,0.923487749260785,0.8553586884244067,0.8884416307532699,0.9075184984669102,-0.7160308856931468,-0.1380894758071588,0.28396911430685323,0.8619105241928412,0.5440427487555478,stable,,37,0.0094634757819397,0.0026873348360617,0.0978493092152115,0.0843373493975903,0.0096474434812536,320,320,2026-01-29,drama,trending,Get offer,Watch what’s trending,Start free today,blue,urgent,0,0.156,24,2,0,0,0,0,0,127170,741905,7021,687,648598,1743,147,0.6749999999999999,trailer,35-44,Both,ES|BR|CA,2026-01-18,2026-03-06,1741,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500897,20149,1005,MoonScreen,MoonScreen Box,entertainment,signup,native,es,assets/creative_500897.png,0.005718884157853,0.0955785595227651,0.5466027098851557,3.2472785189972764,3986442,22798,2179,15162.7,49237.51,0.8823529411764706,0.6764705882352942,0.8823529411764706,0.9411764705882353,0.6425925925925926,0.6287037037037037,0.725925925925926,0.6509259259259259,0.8426470588235293,0.6699537037037038,0.8081083877995643,0.982,0.693,0.08,0.476,0.716,0.9411764705882353,0.9411764705882353,0.029411764705882353,0.058823529411764705,0.47058823529411764,0.9324074074074075,0.6699074074074074,0.050462962962962966,0.29444444444444445,0.7476851851851852,0.836764705882353,0.7717824074074074,0.8237682461873639,0.942394607756243,0.9400925008144296,0.8818829864628386,0.9297367214508081,0.9260582813821668,-0.7293618428896553,-0.0028795248979271,0.27063815711034467,0.9971204751020729,0.5975552002066224,stable,,44,0.0090909327307383,0.0024603532806611,0.0969679633867276,0.0966887417218543,0.0093290815039267,320,320,2026-01-22,trailer,free shipping,Order now,Watch what’s trending,Start free today,purple,trustworthy,0,0.223,20,0,2,0,0,1,1,211399,1153677,10488,1017,613733,1510,146,0.6731481481481482,trailer,35-44,Both,ES|BR|CA,2026-01-18,2026-03-06,1741,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500898,20149,1005,MoonScreen,MoonScreen Box,entertainment,signup,native,en,assets/creative_500898.png,0.0071308470255895,0.1011170752937763,0.7210503955949372,4.214948436768341,2899936,20679,2091,11019.48,46446.54,1.0,0.9411764705882353,1.0,1.0,0.8537037037037037,0.7129629629629629,0.8231481481481482,0.6759259259259259,0.9852941176470589,0.7722685185185184,0.9426889978213508,0.758,0.71,0.445,0.877,0.628,0.45588235294117646,0.9705882352941176,0.7941176470588235,0.7941176470588235,0.2647058823529412,0.3060185185185185,0.7092592592592593,0.7481481481481481,0.8981481481481481,0.6430555555555556,0.5977941176470587,0.5096759259259259,0.5801704793028322,0.9226636153601792,0.9309534377920979,0.8771559122829352,0.8387147569772285,0.9091617022797003,-0.5816966886341917,-0.0811370616384543,0.41830331136580834,0.9188629383615456,0.6435551435138902,top_performer,,30,0.0103956033343192,0.0043485152983911,0.1042241254173319,0.0957676861291319,0.0105858904933814,320,320,2026-02-05,drama,exclusive,Watch now,Binge starts now,Cancel anytime,blue,urgent,0,0.391,59,1,1,0,0,0,1,127842,662684,6889,718,744392,3237,310,0.7842592592592593,trailer,35-44,Both,ES|BR|CA,2026-01-18,2026-03-06,1741,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500899,20149,1005,MoonScreen,MoonScreen Box,entertainment,signup,interstitial,pt,assets/creative_500899.png,0.0059557536054422,0.0861775375731102,0.5132521801091852,2.3860765835221294,2267891,13507,1164,10778.82,25719.09,0.8809523809523809,0.21428571428571427,0.7380952380952381,0.8571428571428571,0.6888888888888889,0.4537037037037037,0.6842592592592592,0.5212962962962963,0.6595238095238096,0.5949537037037037,0.6466097883597886,0.67,0.585,0.442,0.613,0.541,0.07142857142857142,0.7380952380952381,0.6428571428571429,0.23809523809523808,0.15476190476190477,0.10277777777777777,0.45416666666666666,0.7412037037037037,0.5203703703703704,0.5212962962962963,0.39702380952380956,0.3274537037037037,0.38310978835978843,0.9074201366262798,0.8910538549524123,0.8099972755993536,0.8819281957756119,0.8776982539085479,-0.7285350579358396,-0.2101241851487673,0.2714649420641604,0.7898758148512327,0.5047498348183429,stable,,36,0.0096970163026761,0.0026323999688011,0.0896114195083267,0.0707818930041152,0.0098835997007199,360,640,2026-01-30,food-closeup,trending,Watch now,Exclusive tonight,Cancel anytime,blue,calm,0,0.59,59,0,1,0,0,0,0,93349,520160,5044,452,461556,1215,86,0.6314814814814814,trailer,35-44,Both,ES|BR|CA,2026-01-18,2026-03-06,1741,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500900,20150,1006,NeonArena,NeonArena Saga,gaming,install,rewarded_video,en,assets/creative_500900.png,0.0080061796347845,0.210382912470199,1.6843633893255614,1.0679155935397855,5134284,41106,8648,44515.55,47538.85,0.5636363636363636,0.8,0.5818181818181818,0.16363636363636364,0.9120370370370371,0.9629629629629629,0.9490740740740741,0.037037037037037035,0.5490909090909091,0.7627314814814815,0.5918190235690236,0.664,0.543,0.347,0.829,0.868,0.23636363636363636,0.45454545454545453,0.16363636363636364,0.7636363636363637,0.37272727272727274,0.0912037037037037,0.3541666666666667,0.5222222222222223,0.8458333333333333,0.8782407407407408,0.5222727272727273,0.3946990740740741,0.4967579966329967,0.9580847161391258,0.9953169880907854,1.0,1.0,0.979967369285303,-0.8629561020914716,-0.1435271994758136,0.13704389790852844,0.8564728005241864,0.46078690408557454,fatigued,12.0,65,0.0139333283147802,0.0019094776230967,0.2174495445615288,0.1862396204033214,0.0141579087924344,360,640,2026-01-07,feature-focus,challenge,Install now,Join the arena,Free rewards for new players,lime,trustworthy,30,0.136,39,2,2,1,0,0,0,368169,1607369,22396,4870,441482,843,157,0.6327160493827161,fantasy,45-54,iOS,UK|JP,2026-01-05,2026-03-12,2996,IPM,LATAM,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500901,20150,1006,NeonArena,NeonArena Saga,gaming,install,rewarded_video,ja,assets/creative_500901.png,0.0066278490901183,0.2264118383019112,1.500623496481341,0.9527779083345084,3497213,23179,5248,29999.73,28583.08,0.2727272727272727,0.9636363636363636,0.45454545454545453,0.09090909090909091,0.7972222222222223,0.9898148148148148,0.937962962962963,0.021296296296296296,0.4727272727272728,0.7394444444444445,0.5260707070707071,0.694,0.66,0.375,0.283,0.813,0.36363636363636365,0.7181818181818181,0.2,0.05454545454545454,0.2909090909090909,0.13657407407407407,0.6162037037037037,0.5791666666666667,0.07175925925925926,0.8268518518518518,0.5622727272727273,0.40354166666666663,0.5305265151515152,0.9342759773157118,0.9416451790131837,0.982691325811167,0.9603064844621744,0.9495236402212667,-0.8826633775687598,-0.0558854489836814,0.11733662243124021,0.9441145510163186,0.4893866902945255,fatigued,11.0,50,0.0150243267928793,0.0017629037601796,0.2273211117681845,0.2146171693735498,0.0155064393499563,360,640,2026-01-22,reward,free rewards,Order now,Win epic rewards,Play with friends tonight,purple,calm,30,0.338,45,1,2,0,0,1,0,89408,562754,8455,1922,488966,862,185,0.5854938271604938,fantasy,45-54,iOS,UK|JP,2026-01-05,2026-03-12,2996,IPM,LATAM,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500902,20150,1006,NeonArena,NeonArena Saga,gaming,install,rewarded_video,en,assets/creative_500902.png,0.0061110636799248,0.2167648984937786,1.3246640982679316,0.8668918902237298,3748120,22905,4965,32403.36,28090.21,0.16363636363636364,0.8909090909090909,0.21818181818181817,0.05454545454545454,0.7166666666666667,0.9768518518518519,0.9148148148148149,0.010185185185185186,0.3427272727272727,0.7097685185185185,0.41613552188552194,0.594,0.71,0.439,0.186,0.955,0.09090909090909091,0.8,0.45454545454545453,0.01818181818181818,0.6363636363636364,0.03148148148148148,0.7092592592592593,0.7310185185185185,0.027314814814814816,0.9291666666666667,0.47272727272727266,0.3725462962962963,0.45269107744107745,0.9385722579395546,0.9405311596872418,0.9763330587796104,1.0,0.9515735706895126,-0.8555844306508159,-0.0858029803197529,0.1444155693491841,0.9141970196802471,0.49081722199816247,stable,,60,0.0128986639533897,0.0018627678986725,0.2179833313769221,0.1992797118847539,0.0129984846895077,360,640,2026-01-12,competitive,fast,Get offer,Win epic rewards,Play with friends tonight,lime,playful,10,0.263,32,1,1,0,0,1,0,140877,660456,8519,1857,447184,833,166,0.5472222222222222,fantasy,45-54,iOS,UK|JP,2026-01-05,2026-03-12,2996,IPM,LATAM,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500903,20150,1006,NeonArena,NeonArena Saga,gaming,install,playable,ja,assets/creative_500903.png,0.0083217796626119,0.2361854504334715,1.965483278022095,1.146934406144233,3188020,26530,6266,30509.26,34992.12,0.4318181818181818,0.9545454545454546,0.6363636363636364,0.22727272727272727,0.9268518518518518,0.9981481481481481,0.9768518518518519,0.062037037037037036,0.5931818181818181,0.789212962962963,0.6323880471380472,0.655,0.789,0.824,0.724,1.0,0.3409090909090909,0.9545454545454546,1.0,0.5909090909090909,0.9090909090909091,0.08148148148148149,0.8439814814814814,0.9990740740740741,0.7087962962962963,0.9736111111111111,0.5238636363636363,0.4355555555555555,0.5062020202020202,0.9285362989088143,0.9542950794516586,1.0,0.9958950405709726,0.9562098564004298,-0.865472576925149,-0.0324743709993253,0.134527423074851,0.9675256290006747,0.5093766157414716,fatigued,14.0,58,0.0167719306953216,0.0022562846164316,0.243403205918619,0.2354988399071926,0.0172640864409249,360,640,2026-01-14,fantasy,power-up,Start now,Unlock rare gear,Free rewards for new players,purple,adventurous,20,0.552,64,1,2,0,0,1,1,84635,483546,8110,1974,382044,862,203,0.6552469135802469,fantasy,45-54,iOS,UK|JP,2026-01-05,2026-03-12,2996,IPM,LATAM,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500904,20150,1006,NeonArena,NeonArena Saga,gaming,install,interstitial,ja,assets/creative_500904.png,0.0065086022075083,0.1842033590558329,1.1989063893812386,0.9257138565519274,5077127,33045,6087,36083.58,33403.07,0.5714285714285714,0.746031746031746,0.6825396825396826,0.14285714285714285,0.7796296296296297,0.8944444444444445,0.8972222222222223,0.016666666666666666,0.5682539682539682,0.6968981481481481,0.5939828042328043,0.785,0.525,0.517,0.91,0.909,0.8253968253968254,0.3492063492063492,0.6507936507936508,0.9047619047619048,0.49206349206349204,0.3824074074074074,0.2986111111111111,0.8768518518518519,0.9300925925925926,0.9064814814814814,0.530952380952381,0.3692361111111111,0.498609126984127,0.9573905670557437,0.9748673409837598,0.9997026492415488,1.0,0.9744682527314119,-0.8626054922697545,-0.0818327401564189,0.13739450773024553,0.918167259843581,0.4887422461812465,stable,,62,0.0132124615540921,0.0018153196511292,0.188185948968892,0.1727861771058315,0.0136387801632015,360,640,2026-01-10,competitive,competition,Book now,Join the arena,No ads in first week,blue,calm,5,0.429,38,1,2,0,0,0,0,303945,1082690,14305,2692,510103,926,160,0.5645061728395062,fantasy,45-54,iOS,UK|JP,2026-01-05,2026-03-12,2996,IPM,LATAM,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
